Word,Valence,Arousal,Dominance,P_2D_Polar,P_Euclidean,P_Cosine,P_2D_Euclidean,IO2_2D_Polar,IO2_Euclidean,IO2_Cosine,IO2_2D_Euclidean,Valence_Category
와동,5.67,4.59,3.89,anticipation,anticipation,surprise,anticipation,ennui,ennui,joy,ennui,Neutral
투표,5.24,5.05,6.79,joy,anticipation,sadness,anticipation,joy,disgust,ennui,disgust,Neutral
유권자,4.85,4.75,5.69,disgust,anticipation,anticipation,anticipation,anger,disgust,ennui,disgust,Neutral
보증,5.83,3.58,5.88,anticipation,trust,trust,trust,ennui,ennui,ennui,ennui,Neutral
보증인,5.67,4.4,5.29,anticipation,anticipation,joy,anticipation,ennui,ennui,joy,ennui,Neutral
맹세,6.6,4.21,6.0,anticipation,trust,trust,trust,ennui,joy,joy,joy,Positive
모음,5.0,3.14,5.71,anger,anticipation,trust,anticipation,anxiety,ennui,ennui,ennui,Neutral
항해,6.5,5.9,6.25,trust,anticipation,anticipation,surprise,envy,joy,joy,joy,Positive
뱃사공,4.32,4.65,4.95,disgust,disgust,anticipation,disgust,disgust,disgust,disgust,disgust,Neutral
저속한,3.3,5.53,4.68,sadness,disgust,disgust,disgust,sadness,disgust,disgust,disgust,Negative
취약성,3.42,4.65,3.75,sadness,disgust,disgust,disgust,disgust,anxiety,disgust,disgust,Negative
취약한,3.57,4.5,3.05,sadness,fear,surprise,disgust,disgust,anxiety,embarrassment,disgust,Negative
무자비한 사람,3.23,5.0,4.43,sadness,disgust,disgust,disgust,disgust,disgust,disgust,disgust,Negative
Wacko,3.89,5.32,4.11,sadness,disgust,disgust,disgust,sadness,disgust,disgust,disgust,Negative
엉뚱한,6.05,4.48,4.05,anticipation,anticipation,surprise,trust,ennui,ennui,joy,ennui,Positive
뭉치,4.16,4.11,4.41,disgust,disgust,anticipation,disgust,anger,ennui,ennui,ennui,Neutral
뒤뚱 걸음,4.7,3.44,4.42,anger,disgust,joy,anticipation,anger,ennui,joy,ennui,Neutral
와플,6.75,4.5,6.29,joy,trust,joy,trust,joy,joy,joy,joy,Positive
흔들기,5.84,4.67,5.5,joy,anticipation,joy,anticipation,ennui,ennui,joy,ennui,Neutral
값,6.0,3.43,4.48,anticipation,anticipation,joy,trust,ennui,ennui,joy,ennui,Neutral
내기,4.68,4.75,4.83,disgust,anticipation,anticipation,anticipation,disgust,disgust,ennui,disgust,Neutral
왜건,5.21,3.1,5.45,anger,anticipation,trust,anticipation,anxiety,ennui,ennui,ennui,Neutral
비탄,3.52,5.81,3.84,surprise,fear,fear,fear,sadness,fear,anxiety,fear,Negative
허리,5.32,4.0,6.05,anger,anticipation,trust,anticipation,anxiety,ennui,ennui,ennui,Neutral
허리 둘레,4.9,4.62,5.18,anger,anticipation,anticipation,anticipation,anger,ennui,ennui,ennui,Neutral
기다리다,4.55,3.62,5.31,anger,disgust,trust,disgust,anger,ennui,ennui,ennui,Neutral
웨이터,5.05,3.05,4.68,anger,anticipation,trust,anticipation,anxiety,ennui,joy,ennui,Neutral
웨이트리스,5.1,3.5,4.95,anger,anticipation,trust,anticipation,anxiety,ennui,joy,ennui,Neutral
면제,5.53,3.14,4.96,anger,anticipation,trust,trust,anxiety,ennui,joy,ennui,Neutral
기권,5.6,2.95,5.46,anger,anticipation,trust,trust,anxiety,ennui,joy,ennui,Neutral
깨어 있다,6.57,3.8,5.71,anticipation,trust,trust,trust,ennui,ennui,joy,joy,Positive
걷다,6.77,3.24,5.83,anticipation,trust,trust,trust,ennui,ennui,joy,ennui,Positive
동맹 파업,4.11,4.06,5.24,disgust,disgust,sadness,disgust,anger,ennui,ennui,ennui,Neutral
벽,5.06,2.9,4.22,anger,sadness,joy,anticipation,anxiety,ennui,joy,ennui,Neutral
왈라비,5.9,2.91,5.33,anticipation,trust,trust,trust,anxiety,ennui,joy,ennui,Neutral
지갑,6.0,4.25,6.08,anticipation,anticipation,trust,trust,ennui,ennui,ennui,ennui,Neutral
꽃무,5.58,2.91,4.04,anger,anticipation,joy,trust,anxiety,ennui,joy,ennui,Neutral
구타,4.05,3.5,5.14,disgust,disgust,sadness,disgust,anger,ennui,ennui,ennui,Neutral
빠지다,4.33,4.3,4.53,disgust,disgust,anticipation,disgust,anger,ennui,ennui,ennui,Neutral
벽지,5.38,2.81,5.64,anger,anticipation,trust,trust,anxiety,ennui,ennui,ennui,Neutral
호두,6.39,2.81,4.8,anticipation,trust,trust,trust,ennui,ennui,joy,ennui,Positive
해마,5.79,3.95,5.23,anticipation,anticipation,joy,trust,ennui,ennui,joy,ennui,Neutral
왈츠,5.79,3.58,5.79,anticipation,anticipation,trust,trust,anxiety,ennui,ennui,ennui,Neutral
지팡이,5.42,4.0,5.5,anticipation,anticipation,joy,anticipation,anxiety,ennui,ennui,ennui,Neutral
떠돌다,5.9,3.41,5.05,anticipation,anticipation,trust,trust,anxiety,ennui,joy,ennui,Neutral
뜨내기,5.68,3.82,5.52,anticipation,anticipation,trust,anticipation,anxiety,ennui,joy,ennui,Neutral
열렬한 팬,3.25,5.05,4.47,sadness,disgust,disgust,disgust,sadness,disgust,disgust,disgust,Negative
원하다,6.0,5.29,5.39,joy,anticipation,anticipation,anticipation,joy,joy,joy,joy,Neutral
까불다,5.24,3.15,4.14,anger,anticipation,joy,anticipation,anxiety,ennui,joy,ennui,Neutral
전쟁,2.23,6.27,3.27,surprise,fear,fear,anger,sadness,fear,fear,anger,Negative
구,4.43,3.28,4.21,anger,sadness,joy,disgust,anger,ennui,joy,ennui,Neutral
파수꾼,3.5,4.91,4.53,sadness,disgust,disgust,disgust,disgust,disgust,disgust,disgust,Negative
옷장,6.09,5.16,6.24,joy,anticipation,anticipation,anticipation,joy,joy,ennui,joy,Positive
창고,4.43,3.57,5.06,anger,disgust,trust,disgust,anger,ennui,ennui,ennui,Neutral
전쟁,3.14,6.5,3.25,surprise,fear,fear,fear,sadness,fear,embarrassment,envy,Negative
탄두,3.45,6.43,4.33,surprise,fear,fear,fear,embarrassment,envy,anxiety,envy,Negative
요술 장이,3.9,5.55,4.95,surprise,disgust,disgust,disgust,sadness,disgust,disgust,disgust,Negative
장군,2.95,5.57,5.0,sadness,anger,anger,fear,sadness,anger,envy,embarrassment,Negative
따뜻한,7.5,3.35,6.33,anticipation,trust,trust,trust,ennui,joy,joy,joy,Positive
따뜻함,7.53,4.33,6.32,joy,trust,joy,trust,joy,joy,joy,joy,Positive
경고하다,4.9,4.65,5.27,anger,anticipation,anticipation,anticipation,anger,disgust,ennui,ennui,Neutral
경고,3.48,6.25,6.47,surprise,anger,disgust,fear,sadness,envy,disgust,envy,Negative
경사,5.6,5.4,5.28,trust,anticipation,anticipation,anticipation,envy,disgust,joy,disgust,Neutral
Warpath,3.5,6.72,4.38,surprise,fear,fear,fear,embarrassment,envy,anxiety,envy,Negative
뒤틀린,4.5,4.48,5.52,disgust,anticipation,anticipation,anticipation,anger,disgust,ennui,ennui,Neutral
보증,3.23,5.61,4.11,sadness,disgust,disgust,fear,sadness,disgust,anxiety,embarrassment,Negative
보증,5.5,2.86,5.7,anger,anticipation,trust,trust,anxiety,ennui,ennui,ennui,Neutral
전사,5.5,5.94,5.86,trust,anticipation,anticipation,anticipation,fear,disgust,disgust,disgust,Neutral
군함,3.52,4.39,4.11,sadness,disgust,anticipation,disgust,disgust,disgust,disgust,disgust,Negative
사마귀,2.67,2.79,4.5,disgust,sadness,sadness,sadness,anger,sadness,sadness,sadness,Negative
전시,2.79,5.43,3.96,sadness,fear,anger,anger,sadness,anxiety,anxiety,embarrassment,Negative
조심성 있는,3.9,3.96,5.16,disgust,disgust,sadness,disgust,anger,ennui,sadness,ennui,Negative
씻다,6.0,3.7,6.53,anticipation,trust,trust,trust,ennui,ennui,ennui,ennui,Neutral
세탁기,5.16,2.9,6.0,anger,anticipation,trust,anticipation,anxiety,ennui,ennui,ennui,Neutral
유실,3.7,3.52,4.11,disgust,sadness,anticipation,sadness,anger,ennui,ennui,ennui,Negative
세면실,4.9,2.83,6.08,anger,anticipation,trust,sadness,anxiety,ennui,ennui,ennui,Neutral
말벌,2.71,5.33,3.8,sadness,fear,fear,anger,sadness,anxiety,anxiety,embarrassment,Negative
쓰레기,2.61,4.04,4.58,sadness,disgust,disgust,disgust,disgust,disgust,disgust,anxiety,Negative
폐기물 바스켓,4.67,4.15,5.14,anger,anticipation,anticipation,anticipation,anger,ennui,ennui,ennui,Neutral
낭비,2.85,3.55,4.0,disgust,sadness,disgust,sadness,disgust,sadness,disgust,sadness,Negative
불모지,3.05,4.4,4.57,sadness,disgust,disgust,disgust,disgust,disgust,disgust,disgust,Negative
보다,5.45,3.37,6.55,anger,trust,trust,trust,anxiety,ennui,ennui,ennui,Neutral
지키는 개,5.09,5.33,6.38,fear,anticipation,anticipation,anticipation,fear,disgust,sadness,disgust,Neutral
당직자,5.21,4.81,5.09,anticipation,anticipation,anticipation,anticipation,ennui,disgust,ennui,ennui,Neutral
야경꾼,5.16,4.45,5.17,anger,anticipation,anticipation,anticipation,anxiety,ennui,ennui,ennui,Neutral
망대,4.67,3.7,4.9,anger,disgust,joy,anticipation,anger,ennui,ennui,ennui,Neutral
물,7.0,3.71,6.12,anticipation,trust,trust,trust,ennui,joy,joy,joy,Positive
수구,5.52,3.45,5.52,anger,anticipation,trust,trust,anxiety,ennui,ennui,ennui,Neutral
워터 베드,5.8,3.18,5.5,anticipation,anticipation,trust,trust,anxiety,ennui,joy,ennui,Neutral
폭포,7.79,4.35,5.34,joy,trust,joy,trust,joy,joy,joy,joy,Positive
해안가,7.5,3.77,5.65,anticipation,trust,joy,trust,ennui,joy,joy,joy,Positive
급수는 할 수 있습니다,6.11,3.0,6.08,anticipation,trust,trust,trust,anxiety,ennui,joy,ennui,Positive
수박,6.75,4.64,6.48,joy,trust,joy,trust,joy,joy,joy,joy,Positive
방수복,5.8,3.78,6.0,anticipation,anticipation,trust,trust,ennui,ennui,ennui,ennui,Neutral
상수도,5.4,3.6,4.88,anger,anticipation,joy,anticipation,anxiety,ennui,joy,ennui,Neutral
물의,4.79,3.24,5.18,anger,anticipation,trust,anticipation,anxiety,ennui,ennui,ennui,Neutral
파도,6.32,4.19,5.48,anticipation,anticipation,joy,trust,ennui,ennui,joy,joy,Positive
파장,6.05,3.44,5.22,anticipation,anticipation,trust,trust,ennui,ennui,joy,ennui,Positive
동요,5.18,3.84,5.33,anger,anticipation,trust,anticipation,anxiety,ennui,ennui,ennui,Neutral
떨리는,6.32,2.5,5.0,anticipation,trust,trust,trust,anxiety,ennui,joy,ennui,Positive
밀랍,4.68,3.64,6.2,anger,anticipation,sadness,anticipation,anger,ennui,ennui,ennui,Neutral
왁스,5.23,5.37,5.19,trust,anticipation,anticipation,anticipation,envy,disgust,ennui,disgust,Neutral
방법,5.91,2.9,4.83,anticipation,anticipation,trust,trust,anxiety,ennui,joy,ennui,Neutral
흔들리는,5.9,4.21,4.91,anticipation,anticipation,joy,anticipation,ennui,ennui,joy,ennui,Neutral
약한,2.95,4.9,5.32,sadness,disgust,disgust,disgust,disgust,disgust,disgust,disgust,Negative
꺾이다,3.3,4.19,3.42,disgust,disgust,anticipation,disgust,disgust,anxiety,disgust,disgust,Negative
약한,3.55,4.21,3.79,disgust,disgust,anticipation,disgust,disgust,disgust,disgust,disgust,Negative
약점,3.24,4.43,3.81,sadness,disgust,disgust,disgust,disgust,anxiety,disgust,disgust,Negative
재산,7.33,5.24,6.53,joy,trust,joy,joy,joy,joy,joy,joy,Positive
풍부한,6.37,5.3,6.11,joy,anticipation,joy,anticipation,joy,joy,joy,joy,Positive
무기,3.95,6.27,4.88,surprise,disgust,disgust,fear,embarrassment,envy,anxiety,envy,Negative
무기류,3.71,6.09,5.46,surprise,anger,disgust,fear,embarrassment,envy,disgust,fear,Negative
입다,6.36,3.33,5.72,anticipation,trust,trust,trust,ennui,ennui,joy,ennui,Positive
착용자,5.21,3.86,5.35,anger,anticipation,trust,anticipation,anxiety,ennui,ennui,ennui,Neutral
피곤한,3.25,2.9,4.55,disgust,sadness,sadness,sadness,anger,ennui,ennui,sadness,Negative
족제비,3.71,4.92,4.77,sadness,disgust,disgust,disgust,disgust,disgust,disgust,disgust,Negative
날씨,6.05,4.21,4.37,anticipation,anticipation,joy,trust,ennui,ennui,joy,ennui,Positive
기상대 직원,4.63,2.89,4.88,anger,sadness,trust,sadness,anxiety,ennui,ennui,ennui,Neutral
짜다,5.41,3.1,6.36,anger,trust,trust,trust,anxiety,ennui,ennui,ennui,Neutral
편물,5.68,4.14,3.96,anticipation,anticipation,surprise,anticipation,ennui,ennui,joy,ennui,Neutral
웹 사이트,6.76,3.58,5.68,anticipation,trust,trust,trust,ennui,joy,joy,joy,Positive
수요일,6.79,4.95,5.68,joy,trust,joy,trust,joy,joy,joy,joy,Positive
결혼식,6.9,4.14,6.64,anticipation,trust,trust,trust,ennui,joy,joy,joy,Positive
혼례,7.35,5.32,5.08,joy,surprise,surprise,joy,joy,joy,joy,joy,Positive
쐐기,4.74,3.24,5.04,anger,anticipation,trust,anticipation,anxiety,ennui,ennui,ennui,Neutral
결혼 생활,5.74,4.45,4.91,anticipation,anticipation,joy,anticipation,ennui,ennui,joy,ennui,Neutral
쉬,5.95,3.3,5.8,anticipation,trust,trust,trust,anxiety,ennui,joy,ennui,Neutral
잡초,4.65,4.78,5.44,disgust,anticipation,anticipation,anticipation,disgust,disgust,ennui,disgust,Neutral
잡초,4.6,4.32,4.42,disgust,disgust,anticipation,anticipation,anger,ennui,joy,ennui,Neutral
주,5.27,3.33,5.28,anger,anticipation,trust,anticipation,anxiety,ennui,ennui,ennui,Neutral
주일,4.62,3.68,5.32,anger,anticipation,trust,anticipation,anger,ennui,ennui,ennui,Neutral
주말,7.17,5.81,7.11,joy,joy,joy,surprise,envy,joy,ennui,joy,Positive
주간,5.43,2.86,6.04,anger,trust,trust,trust,anxiety,ennui,ennui,ennui,Neutral
Weenie,3.86,3.88,4.67,disgust,disgust,anticipation,disgust,anger,ennui,ennui,ennui,Negative
울다,2.88,4.0,4.17,disgust,disgust,disgust,disgust,disgust,anxiety,disgust,anxiety,Negative
울고 윌로우,6.53,3.7,5.29,anticipation,trust,joy,trust,ennui,ennui,joy,ennui,Positive
Weepy,3.05,4.0,3.85,disgust,sadness,disgust,disgust,disgust,anxiety,disgust,anxiety,Negative
달다,4.32,4.14,5.0,disgust,disgust,anticipation,disgust,anger,ennui,ennui,ennui,Neutral
무게,3.91,4.05,5.95,disgust,disgust,sadness,disgust,anger,ennui,sadness,ennui,Negative
기이한,5.09,4.29,4.75,anger,anticipation,anticipation,anticipation,anxiety,ennui,joy,ennui,Neutral
이상함,4.82,4.56,5.38,anger,anticipation,anticipation,anticipation,anger,ennui,ennui,ennui,Neutral
이상한 사람,5.19,4.9,3.95,anticipation,anticipation,surprise,anticipation,ennui,disgust,joy,disgust,Neutral
환영,7.27,3.76,6.24,anticipation,trust,trust,trust,ennui,joy,joy,joy,Positive
용접,4.95,4.62,5.12,anger,anticipation,anticipation,anticipation,anxiety,ennui,ennui,ennui,Neutral
용접공,5.57,3.8,5.58,anticipation,anticipation,trust,anticipation,anxiety,ennui,ennui,ennui,Neutral
용접,5.47,3.7,5.62,anger,anticipation,trust,anticipation,anxiety,ennui,ennui,ennui,Neutral
복지,3.58,4.32,4.25,disgust,disgust,anticipation,disgust,disgust,disgust,disgust,disgust,Negative
건강,7.67,4.56,6.95,joy,trust,trust,trust,joy,joy,joy,joy,Positive
웨일스 말,4.53,4.0,4.89,disgust,disgust,anticipation,disgust,anger,ennui,ennui,ennui,Neutral
처녀,4.52,4.06,3.91,disgust,disgust,anticipation,anticipation,anger,ennui,joy,ennui,Neutral
늑대 인간,3.85,5.0,4.44,sadness,disgust,disgust,disgust,disgust,disgust,disgust,disgust,Negative
서쪽,5.72,3.05,4.94,anger,anticipation,trust,trust,anxiety,ennui,joy,ennui,Neutral
서쪽,5.18,4.74,5.84,anticipation,anticipation,anticipation,anticipation,ennui,disgust,ennui,ennui,Neutral
서부 사람,5.35,4.48,5.29,anticipation,anticipation,anticipation,anticipation,ennui,ennui,ennui,ennui,Neutral
젖은,5.64,5.0,6.11,joy,anticipation,anticipation,anticipation,joy,disgust,ennui,ennui,Neutral
습식,2.75,3.67,3.95,disgust,sadness,disgust,sadness,disgust,sadness,disgust,sadness,Negative
구타,4.14,3.71,5.68,disgust,disgust,sadness,disgust,anger,ennui,ennui,ennui,Neutral
고래,5.81,4.2,5.57,anticipation,anticipation,joy,anticipation,ennui,ennui,joy,ennui,Neutral
구타,3.26,3.2,4.35,disgust,sadness,sadness,sadness,anger,ennui,sadness,ennui,Negative
Whammy,4.95,5.75,4.48,fear,anticipation,anticipation,anticipation,fear,disgust,disgust,disgust,Neutral
부두,5.24,3.65,5.62,anger,anticipation,trust,anticipation,anxiety,ennui,ennui,ennui,Neutral
선반,5.48,2.59,6.06,anger,trust,trust,trust,anxiety,ennui,ennui,ennui,Neutral
밀,4.95,3.94,5.75,anger,anticipation,trust,anticipation,anxiety,ennui,ennui,ennui,Neutral
바퀴,5.9,4.0,6.16,anticipation,trust,trust,trust,ennui,ennui,ennui,ennui,Neutral
휠 배 로우,5.48,3.05,6.11,anger,trust,trust,trust,anxiety,ennui,ennui,ennui,Neutral
일륜차,5.17,3.1,5.87,anger,anticipation,trust,anticipation,anxiety,ennui,ennui,ennui,Neutral
바퀴 달린 의자,3.64,3.74,3.95,disgust,sadness,anticipation,disgust,anger,ennui,ennui,ennui,Negative
끓다,3.67,4.24,3.63,disgust,disgust,anticipation,disgust,disgust,anxiety,disgust,disgust,Negative
강아지,4.89,4.14,5.0,anger,anticipation,anticipation,anticipation,anxiety,ennui,ennui,ennui,Neutral
소재,5.05,3.87,5.62,anger,anticipation,trust,anticipation,anxiety,ennui,ennui,ennui,Neutral
가벼운 노여움,4.79,5.05,5.2,sadness,anticipation,anticipation,anticipation,sadness,disgust,ennui,disgust,Neutral
변덕,6.16,4.05,5.85,anticipation,trust,trust,trust,ennui,ennui,joy,ennui,Positive
흐느낌,3.9,4.29,4.72,disgust,disgust,anticipation,disgust,disgust,disgust,disgust,disgust,Negative
이상한,6.65,4.77,5.31,joy,anticipation,joy,trust,joy,joy,joy,joy,Positive
변덕,5.52,3.81,5.88,anticipation,anticipation,trust,anticipation,anxiety,ennui,ennui,ennui,Neutral
우는 소리,2.82,3.62,4.73,disgust,sadness,sadness,sadness,disgust,sadness,sadness,sadness,Negative
멍청한,3.2,4.24,4.68,disgust,disgust,disgust,disgust,disgust,disgust,disgust,disgust,Negative
채찍,3.6,5.1,4.43,sadness,disgust,disgust,disgust,sadness,disgust,disgust,disgust,Negative
편달,2.42,5.36,3.73,sadness,fear,anger,anger,sadness,anxiety,anxiety,embarrassment,Negative
회전,5.45,4.57,4.94,anticipation,anticipation,joy,anticipation,ennui,ennui,joy,ennui,Neutral
소용돌이,5.8,5.35,5.8,trust,anticipation,anticipation,anticipation,envy,disgust,ennui,joy,Neutral
선풍,4.62,6.05,3.62,fear,fear,surprise,anticipation,embarrassment,fear,embarrassment,envy,Neutral
총채,5.74,4.48,5.2,anticipation,anticipation,joy,anticipation,ennui,ennui,joy,ennui,Neutral
구레나룻,6.0,4.61,4.81,joy,anticipation,joy,anticipation,ennui,ennui,joy,ennui,Neutral
위스키,5.55,5.62,4.41,trust,anticipation,surprise,anticipation,envy,disgust,joy,disgust,Neutral
속삭임,6.14,4.1,5.66,anticipation,anticipation,joy,trust,ennui,ennui,joy,ennui,Positive
휘파람,5.7,3.94,5.78,anticipation,anticipation,trust,anticipation,ennui,ennui,ennui,ennui,Neutral
성령 강림 대축일,5.48,4.05,6.08,anticipation,anticipation,trust,anticipation,anxiety,ennui,ennui,ennui,Neutral
하얀색,6.18,3.35,5.71,anticipation,trust,trust,trust,ennui,ennui,joy,ennui,Positive
송어,5.1,2.67,4.48,anger,sadness,trust,trust,anxiety,ennui,joy,ennui,Neutral
수성 백색 도료,4.48,2.87,4.88,anger,sadness,trust,sadness,anger,ennui,ennui,ennui,Neutral
큰칼,5.45,2.84,5.59,anger,anticipation,trust,trust,anxiety,ennui,ennui,ennui,Neutral
윙,6.48,3.92,6.42,anticipation,trust,trust,trust,ennui,joy,joy,joy,Positive
전체,5.86,3.48,6.24,anticipation,trust,trust,trust,anxiety,ennui,ennui,ennui,Neutral
모조리,6.33,3.48,5.08,anticipation,anticipation,joy,trust,ennui,ennui,joy,ennui,Positive
건강한,6.9,4.18,6.71,anticipation,trust,trust,trust,ennui,joy,joy,joy,Positive
때리는 사람,5.55,4.39,5.05,anticipation,anticipation,joy,anticipation,ennui,ennui,joy,ennui,Neutral
엄청나게,5.0,4.0,4.54,anger,anticipation,joy,anticipation,anxiety,ennui,joy,ennui,Neutral
매춘부,2.7,6.29,4.89,surprise,anger,anger,fear,sadness,anger,envy,fear,Negative
매음굴,3.38,5.52,4.19,sadness,disgust,disgust,disgust,sadness,disgust,anxiety,disgust,Negative
사악한,2.63,5.86,3.61,sadness,fear,fear,anger,sadness,fear,fear,anger,Negative
사악,2.86,6.0,4.14,surprise,fear,fear,fear,sadness,fear,anxiety,fear,Negative
고리,4.79,3.06,4.76,anger,disgust,trust,anticipation,anxiety,ennui,ennui,ennui,Neutral
넓은,4.58,3.05,6.2,anger,anticipation,trust,sadness,anger,ennui,ennui,ennui,Neutral
넓히다,5.0,3.46,5.63,anger,anticipation,trust,anticipation,anxiety,ennui,ennui,ennui,Neutral
펼친,5.11,4.05,3.81,anger,anticipation,surprise,anticipation,anxiety,ennui,joy,ennui,Neutral
과부,2.28,3.5,4.12,disgust,sadness,sadness,sadness,disgust,sadness,sadness,sadness,Negative
미망인,3.05,4.78,3.1,sadness,fear,fear,disgust,disgust,anxiety,embarrassment,disgust,Negative
홀아비,2.26,2.83,3.23,disgust,sadness,sadness,sadness,disgust,sadness,sadness,sadness,Negative
너비,5.43,3.73,5.35,anger,anticipation,trust,anticipation,anxiety,ennui,joy,ennui,Neutral
휘두르다,4.82,4.53,5.8,anger,anticipation,anticipation,anticipation,anger,ennui,ennui,ennui,Neutral
Wiener,4.74,4.94,5.0,sadness,anticipation,anticipation,anticipation,disgust,disgust,ennui,disgust,Neutral
위니,4.52,3.84,4.47,anger,disgust,anticipation,disgust,anger,ennui,ennui,ennui,Neutral
부인,6.7,4.21,5.5,anticipation,trust,joy,trust,ennui,joy,joy,joy,Positive
가발,4.48,3.36,5.1,anger,disgust,trust,disgust,anger,ennui,ennui,ennui,Neutral
뒤흔들다,5.57,5.04,5.38,joy,anticipation,anticipation,anticipation,joy,disgust,joy,disgust,Neutral
위키,5.85,3.64,6.63,anticipation,trust,trust,trust,ennui,ennui,ennui,ennui,Neutral
야생의,5.94,5.9,5.72,trust,anticipation,anticipation,anticipation,envy,joy,joy,joy,Neutral
살쾡이,5.21,5.2,4.96,trust,anticipation,anticipation,anticipation,envy,disgust,joy,disgust,Neutral
암소 비슷한 영양,5.21,4.11,4.47,anger,anticipation,joy,anticipation,anxiety,ennui,joy,ennui,Neutral
황야,6.68,4.85,4.48,joy,anticipation,surprise,trust,joy,ennui,joy,joy,Positive
들불,2.7,5.9,3.26,sadness,fear,fear,anger,sadness,fear,fear,anger,Negative
