Word,Valence,Arousal,Dominance,P_2D_Polar,P_Euclidean,P_Cosine,P_2D_Euclidean,IO2_2D_Polar,IO2_Euclidean,IO2_Cosine,IO2_2D_Euclidean,Valence_Category
sacrificial,3.2,5.94,4.46,surprise,anger,anger,fear,sadness,envy,anxiety,fear,Negative
sacrilege,3.64,4.85,4.71,sadness,disgust,disgust,disgust,disgust,disgust,disgust,disgust,Negative
sacrilegious,4.09,4.11,3.71,disgust,disgust,anticipation,disgust,anger,ennui,joy,ennui,Neutral
sad,2.1,3.49,3.84,disgust,sadness,disgust,sadness,disgust,sadness,disgust,sadness,Negative
saddle,4.95,3.1,5.25,anger,anticipation,trust,anticipation,anxiety,ennui,ennui,ennui,Neutral
sadist,2.11,5.0,4.32,sadness,anger,anger,anger,disgust,anxiety,anger,anxiety,Negative
sadistic,2.62,5.25,3.43,sadness,fear,fear,anger,sadness,anxiety,anxiety,embarrassment,Negative
sadness,2.4,2.81,3.84,disgust,sadness,sadness,sadness,anger,sadness,sadness,sadness,Negative
safari,6.15,5.67,5.65,trust,anticipation,anticipation,anticipation,envy,joy,joy,joy,Positive
safe,7.7,3.14,7.21,anticipation,trust,trust,trust,ennui,joy,joy,joy,Positive
safeguard,5.5,3.17,4.94,anger,anticipation,trust,trust,anxiety,ennui,joy,ennui,Neutral
safekeeping,6.48,2.95,6.3,anticipation,trust,trust,trust,ennui,ennui,joy,ennui,Positive
safety,7.14,3.8,6.47,anticipation,trust,trust,trust,ennui,joy,joy,joy,Positive
saffron,6.17,3.0,5.4,anticipation,trust,trust,trust,ennui,ennui,joy,ennui,Positive
sag,3.58,3.0,3.54,disgust,sadness,anticipation,sadness,anger,sadness,ennui,ennui,Negative
saga,6.4,5.09,5.26,joy,anticipation,joy,trust,joy,joy,joy,joy,Positive
sage,5.79,3.33,5.25,anticipation,anticipation,trust,trust,anxiety,ennui,joy,ennui,Neutral
saggy,2.62,3.04,4.94,disgust,sadness,sadness,sadness,disgust,sadness,sadness,sadness,Negative
sail,6.84,3.74,6.37,anticipation,trust,trust,trust,ennui,joy,joy,joy,Positive
sailboat,6.81,2.5,6.05,anticipation,trust,trust,trust,ennui,ennui,joy,ennui,Positive
sailor,6.1,3.87,6.09,anticipation,trust,trust,trust,ennui,ennui,ennui,ennui,Positive
saint,6.4,3.48,5.82,anticipation,trust,trust,trust,ennui,ennui,joy,ennui,Positive
sainted,5.44,3.45,5.91,anger,anticipation,trust,anticipation,anxiety,ennui,ennui,ennui,Neutral
sake,5.28,3.2,5.17,anger,anticipation,trust,anticipation,anxiety,ennui,joy,ennui,Neutral
salad,6.35,3.78,6.11,anticipation,trust,trust,trust,ennui,ennui,joy,ennui,Positive
salami,4.83,4.8,6.32,disgust,anticipation,sadness,anticipation,anger,disgust,sadness,disgust,Neutral
salary,6.42,4.86,5.05,joy,anticipation,joy,trust,joy,joy,joy,joy,Positive
sale,6.23,6.05,6.16,trust,anticipation,anticipation,anticipation,envy,joy,ennui,joy,Positive
salesgirl,6.26,4.45,5.63,anticipation,anticipation,joy,trust,ennui,ennui,joy,joy,Positive
salesman,4.1,3.0,5.05,disgust,sadness,trust,sadness,anger,ennui,ennui,ennui,Neutral
saline,4.76,3.2,5.26,anger,anticipation,trust,anticipation,anxiety,ennui,ennui,ennui,Neutral
saliva,4.25,4.0,4.82,disgust,disgust,anticipation,disgust,anger,ennui,ennui,ennui,Neutral
salmon,6.48,3.87,4.81,anticipation,anticipation,joy,trust,ennui,ennui,joy,joy,Positive
salmonella,2.55,4.33,3.56,sadness,sadness,disgust,disgust,disgust,anxiety,disgust,anxiety,Negative
salon,5.58,3.76,5.52,anticipation,anticipation,trust,anticipation,anxiety,ennui,ennui,ennui,Neutral
saloon,5.45,3.35,3.68,anger,anticipation,joy,trust,anxiety,ennui,joy,ennui,Neutral
salsa,6.0,5.41,5.88,joy,anticipation,anticipation,anticipation,envy,joy,ennui,joy,Neutral
salt,6.05,4.53,6.04,anticipation,anticipation,joy,anticipation,ennui,joy,ennui,ennui,Positive
salted,5.52,4.04,5.31,anticipation,anticipation,joy,anticipation,anxiety,ennui,joy,ennui,Neutral
saltwater,4.71,3.58,4.26,anger,disgust,joy,anticipation,anger,ennui,joy,ennui,Neutral
salty,5.1,3.94,5.14,anger,anticipation,joy,anticipation,anxiety,ennui,ennui,ennui,Neutral
salute,6.22,4.38,6.4,anticipation,trust,trust,trust,ennui,joy,ennui,joy,Positive
salvage,5.16,4.57,5.74,anger,anticipation,anticipation,anticipation,anxiety,ennui,ennui,ennui,Neutral
salvation,6.94,3.55,5.67,anticipation,trust,trust,trust,ennui,joy,joy,joy,Positive
salve,4.62,3.44,5.24,anger,disgust,trust,disgust,anger,ennui,ennui,ennui,Neutral
samba,5.95,4.5,5.88,anticipation,anticipation,joy,anticipation,ennui,ennui,ennui,ennui,Neutral
sample,5.76,2.87,5.71,anger,trust,trust,trust,anxiety,ennui,joy,ennui,Neutral
samurai,5.5,5.24,6.91,trust,anticipation,sadness,anticipation,envy,joy,ennui,disgust,Neutral
sanatorium,3.33,4.11,3.09,disgust,sadness,anticipation,disgust,disgust,anxiety,disgust,disgust,Negative
sanctimonious,4.37,4.9,5.09,sadness,disgust,anticipation,anticipation,disgust,disgust,disgust,disgust,Neutral
sanction,4.43,4.4,5.14,disgust,disgust,anticipation,disgust,anger,ennui,ennui,ennui,Neutral
sanctity,5.43,3.79,5.64,anger,anticipation,trust,anticipation,anxiety,ennui,ennui,ennui,Neutral
sanctuary,7.05,2.64,6.15,anticipation,trust,trust,trust,ennui,joy,joy,ennui,Positive
sanctum,5.09,3.74,6.21,anger,anticipation,trust,anticipation,anxiety,ennui,ennui,ennui,Neutral
sand,6.16,3.43,4.82,anticipation,anticipation,joy,trust,ennui,ennui,joy,ennui,Positive
sandbox,5.75,3.4,6.1,anticipation,trust,trust,trust,anxiety,ennui,ennui,ennui,Neutral
sander,5.4,3.29,5.46,anger,anticipation,trust,trust,anxiety,ennui,ennui,ennui,Neutral
sandman,4.9,3.55,5.0,anger,anticipation,trust,anticipation,anxiety,ennui,ennui,ennui,Neutral
sandpaper,4.95,3.13,5.67,anger,anticipation,trust,anticipation,anxiety,ennui,ennui,ennui,Neutral
sandstorm,4.19,4.32,4.26,disgust,disgust,anticipation,disgust,anger,ennui,ennui,ennui,Neutral
sandwich,7.18,4.94,5.57,joy,trust,joy,trust,joy,joy,joy,joy,Positive
sane,6.73,3.81,6.1,anticipation,trust,trust,trust,ennui,joy,joy,joy,Positive
sanitarium,3.36,4.1,3.68,disgust,disgust,anticipation,disgust,disgust,anxiety,disgust,disgust,Negative
sanitary,6.33,3.09,7.44,anticipation,trust,trust,trust,ennui,joy,ennui,ennui,Positive
sanitation,4.76,4.3,6.33,anger,anticipation,sadness,anticipation,anger,ennui,ennui,ennui,Neutral
sanity,5.95,4.05,6.22,anticipation,trust,trust,trust,ennui,ennui,ennui,ennui,Neutral
sap,4.19,3.92,4.77,disgust,disgust,anticipation,disgust,anger,ennui,ennui,ennui,Neutral
sapiens,5.81,2.95,5.62,anger,trust,trust,trust,anxiety,ennui,joy,ennui,Neutral
sapphire,6.92,4.88,6.0,joy,trust,joy,trust,joy,joy,joy,joy,Positive
sappy,4.43,3.3,4.12,anger,sadness,joy,disgust,anger,ennui,joy,ennui,Neutral
sarcasm,4.81,5.29,5.72,surprise,anticipation,anticipation,anticipation,embarrassment,disgust,disgust,disgust,Neutral
sarcastic,4.24,5.19,5.35,sadness,anticipation,disgust,disgust,sadness,disgust,disgust,disgust,Neutral
sarcophagus,4.81,3.7,4.58,anger,anticipation,joy,anticipation,anxiety,ennui,joy,ennui,Neutral
sardine,4.24,3.95,5.38,disgust,disgust,sadness,disgust,anger,ennui,ennui,ennui,Neutral
sarsaparilla,5.4,3.08,5.15,anger,anticipation,trust,trust,anxiety,ennui,joy,ennui,Neutral
sash,5.48,4.0,5.5,anticipation,anticipation,joy,anticipation,anxiety,ennui,ennui,ennui,Neutral
sashimi,4.77,5.11,4.43,surprise,anticipation,anticipation,anticipation,sadness,disgust,disgust,disgust,Neutral
sassafras,5.48,3.67,5.48,anger,anticipation,trust,anticipation,anxiety,ennui,ennui,ennui,Neutral
sassy,5.19,5.16,6.32,trust,anticipation,anticipation,anticipation,envy,disgust,ennui,disgust,Neutral
satanic,1.94,5.26,3.92,sadness,fear,anger,anger,sadness,anxiety,envy,anxiety,Negative
satchel,5.21,3.36,5.46,anger,anticipation,trust,anticipation,anxiety,ennui,ennui,ennui,Neutral
satellite,5.56,5.17,4.53,joy,anticipation,surprise,anticipation,joy,disgust,joy,disgust,Neutral
satin,6.24,3.7,5.58,anticipation,trust,trust,trust,ennui,ennui,joy,ennui,Positive
satire,5.81,3.73,5.63,anticipation,anticipation,trust,trust,ennui,ennui,joy,ennui,Neutral
satisfaction,7.18,3.18,6.44,anticipation,trust,trust,trust,ennui,joy,joy,joy,Positive
satisfactory,6.62,3.14,6.12,anticipation,trust,trust,trust,ennui,ennui,joy,ennui,Positive
satisfied,7.16,3.95,6.26,anticipation,trust,trust,trust,ennui,joy,joy,joy,Positive
satisfy,7.09,5.53,6.33,joy,joy,joy,surprise,joy,joy,joy,joy,Positive
satisfying,7.48,4.83,6.73,joy,trust,joy,trust,joy,joy,joy,joy,Positive
saturated,4.77,4.95,5.14,sadness,anticipation,anticipation,anticipation,disgust,disgust,ennui,disgust,Neutral
saturation,4.42,3.86,4.64,disgust,disgust,anticipation,disgust,anger,ennui,ennui,ennui,Neutral
satyr,4.05,4.14,5.25,disgust,disgust,sadness,disgust,anger,ennui,sadness,ennui,Neutral
sauce,6.58,3.95,5.85,anticipation,trust,trust,trust,ennui,joy,joy,joy,Positive
saucer,5.16,3.7,4.91,anger,anticipation,joy,anticipation,anxiety,ennui,joy,ennui,Neutral
saucy,6.11,5.62,6.25,trust,anticipation,anticipation,anticipation,envy,joy,ennui,joy,Positive
sauerkraut,5.5,3.9,5.12,anticipation,anticipation,joy,anticipation,anxiety,ennui,joy,ennui,Neutral
sauna,5.68,4.95,5.77,joy,anticipation,anticipation,anticipation,joy,ennui,ennui,ennui,Neutral
sausage,6.32,4.8,6.27,joy,trust,joy,trust,joy,joy,ennui,joy,Positive
savage,4.29,4.68,4.22,disgust,disgust,anticipation,disgust,disgust,disgust,disgust,disgust,Neutral
savannah,6.05,3.5,5.86,anticipation,trust,trust,trust,ennui,ennui,joy,ennui,Positive
savant,5.11,4.45,5.44,anger,anticipation,anticipation,anticipation,anxiety,ennui,ennui,ennui,Neutral
save,7.26,4.62,6.34,joy,trust,joy,trust,joy,joy,joy,joy,Positive
saver,6.44,2.68,5.84,anticipation,trust,trust,trust,ennui,ennui,joy,ennui,Positive
savings,7.67,2.86,6.85,anticipation,trust,trust,trust,ennui,joy,joy,joy,Positive
savior,6.59,4.37,5.23,joy,anticipation,joy,trust,ennui,joy,joy,joy,Positive
savor,6.7,3.64,6.67,anticipation,trust,trust,trust,ennui,joy,ennui,joy,Positive
savvy,6.4,4.23,6.44,anticipation,trust,trust,trust,ennui,joy,ennui,joy,Positive
saw,4.16,4.18,4.67,disgust,disgust,anticipation,disgust,anger,ennui,ennui,ennui,Neutral
sawdust,5.32,2.95,4.96,anger,anticipation,trust,trust,anxiety,ennui,joy,ennui,Neutral
sawmill,4.57,4.9,4.72,sadness,anticipation,anticipation,anticipation,disgust,disgust,disgust,disgust,Neutral
sax,6.16,3.4,5.62,anticipation,trust,trust,trust,ennui,ennui,joy,ennui,Positive
saxophone,6.32,4.67,5.74,joy,anticipation,joy,trust,joy,joy,joy,joy,Positive
say,5.91,4.43,6.88,anticipation,trust,trust,anticipation,ennui,joy,ennui,ennui,Neutral
sayonara,5.22,3.15,4.92,anger,anticipation,trust,anticipation,anxiety,ennui,joy,ennui,Neutral
scab,3.1,3.15,3.52,disgust,sadness,anticipation,sadness,anger,sadness,ennui,sadness,Negative
scaffold,4.78,4.11,5.24,anger,anticipation,anticipation,anticipation,anger,ennui,ennui,ennui,Neutral
scalding,3.02,5.21,3.91,sadness,disgust,disgust,disgust,sadness,anxiety,anxiety,disgust,Negative
scale,5.06,3.8,5.17,anger,anticipation,joy,anticipation,anxiety,ennui,ennui,ennui,Neutral
scalp,3.75,3.82,5.74,disgust,disgust,sadness,disgust,anger,ennui,sadness,ennui,Negative
scalpel,3.95,4.48,4.23,disgust,disgust,anticipation,disgust,disgust,disgust,disgust,disgust,Negative
scam,2.53,4.64,3.74,sadness,disgust,disgust,disgust,disgust,anxiety,envy,anxiety,Negative
scamp,5.16,4.14,4.55,anger,anticipation,joy,anticipation,anxiety,ennui,joy,ennui,Neutral
scampi,5.86,3.58,5.0,anticipation,anticipation,joy,trust,ennui,ennui,joy,ennui,Neutral
scan,5.47,4.09,5.63,anticipation,anticipation,trust,anticipation,anxiety,ennui,ennui,ennui,Neutral
scandal,3.63,5.64,3.88,surprise,fear,fear,disgust,sadness,fear,anxiety,disgust,Negative
scandalous,3.32,5.85,4.52,surprise,disgust,disgust,fear,sadness,disgust,anxiety,fear,Negative
scanner,5.57,4.0,5.33,anticipation,anticipation,joy,anticipation,anxiety,ennui,joy,ennui,Neutral
scapegoat,3.0,4.8,3.65,sadness,disgust,disgust,disgust,disgust,anxiety,anxiety,disgust,Negative
scar,3.71,6.55,4.1,surprise,fear,fear,fear,embarrassment,fear,embarrassment,envy,Negative
scarce,3.37,3.9,4.04,disgust,disgust,anticipation,disgust,disgust,ennui,disgust,ennui,Negative
scare,3.55,7.1,4.58,surprise,anger,fear,fear,embarrassment,envy,anxiety,envy,Negative
scarecrow,5.19,3.16,5.37,anger,anticipation,trust,anticipation,anxiety,ennui,ennui,ennui,Neutral
scared,2.8,6.1,4.2,surprise,fear,fear,fear,sadness,fear,anxiety,fear,Negative
scarf,6.0,2.39,6.39,anger,trust,trust,trust,anxiety,ennui,ennui,ennui,Neutral
scary,3.0,5.35,3.7,sadness,fear,fear,disgust,sadness,embarrassment,anxiety,embarrassment,Negative
scat,3.68,5.33,5.17,sadness,disgust,disgust,disgust,sadness,disgust,disgust,disgust,Negative
scatter,3.9,4.52,4.21,disgust,disgust,anticipation,disgust,disgust,disgust,disgust,disgust,Negative
scavenger,3.85,5.14,4.29,sadness,disgust,disgust,disgust,sadness,disgust,disgust,disgust,Negative
scenario,5.58,2.91,5.96,anger,trust,trust,trust,anxiety,ennui,ennui,ennui,Neutral
scene,5.94,1.95,5.29,anger,trust,trust,trust,anxiety,ennui,joy,ennui,Neutral
scenery,6.18,4.43,5.63,anticipation,anticipation,joy,trust,ennui,ennui,joy,joy,Positive
scenic,6.9,3.88,6.37,anticipation,trust,trust,trust,ennui,joy,joy,joy,Positive
scent,6.5,5.05,5.31,joy,anticipation,joy,trust,joy,joy,joy,joy,Positive
scented,6.42,4.19,5.0,anticipation,anticipation,joy,trust,ennui,ennui,joy,joy,Positive
scepter,5.1,3.6,5.04,anger,anticipation,trust,anticipation,anxiety,ennui,ennui,ennui,Neutral
schedule,4.71,3.35,6.95,anger,anticipation,sadness,anticipation,anxiety,ennui,ennui,ennui,Neutral
schematic,4.63,3.6,5.36,anger,anticipation,trust,anticipation,anger,ennui,ennui,ennui,Neutral
scheme,3.8,5.57,4.71,surprise,disgust,disgust,disgust,sadness,disgust,disgust,disgust,Negative
schilling,5.25,2.8,4.76,anger,anticipation,trust,trust,anxiety,ennui,joy,ennui,Neutral
schizophrenia,3.42,6.76,3.35,surprise,fear,fear,fear,embarrassment,fear,embarrassment,envy,Negative
schizophrenic,2.91,5.41,3.1,sadness,fear,fear,disgust,sadness,embarrassment,embarrassment,embarrassment,Negative
schlep,4.55,3.59,5.07,anger,disgust,trust,disgust,anger,ennui,ennui,ennui,Neutral
schmuck,3.95,4.95,4.44,sadness,disgust,anticipation,disgust,disgust,disgust,disgust,disgust,Negative
schnapps,5.79,4.65,5.42,anticipation,anticipation,joy,anticipation,ennui,ennui,joy,ennui,Neutral
schnitzel,5.55,4.46,5.33,anticipation,anticipation,joy,anticipation,ennui,ennui,joy,ennui,Neutral
scholar,6.33,4.25,6.04,anticipation,trust,trust,trust,ennui,joy,joy,joy,Positive
scholarly,6.43,5.4,6.17,joy,anticipation,anticipation,anticipation,joy,joy,joy,joy,Positive
scholarship,6.76,5.8,6.08,trust,surprise,anticipation,surprise,envy,joy,joy,joy,Positive
scholastic,6.63,3.8,6.67,anticipation,trust,trust,trust,ennui,joy,ennui,joy,Positive
school,5.41,4.57,5.88,anticipation,anticipation,anticipation,anticipation,ennui,ennui,ennui,ennui,Neutral
schoolboy,5.53,2.89,4.48,anger,anticipation,trust,trust,anxiety,ennui,joy,ennui,Neutral
schoolgirl,5.91,4.86,5.9,joy,anticipation,joy,anticipation,joy,joy,ennui,ennui,Neutral
schoolhouse,6.0,3.2,4.57,anticipation,anticipation,joy,trust,anxiety,ennui,joy,ennui,Neutral
schooling,6.2,4.52,5.5,joy,anticipation,joy,trust,ennui,ennui,joy,joy,Positive
schoolmaster,4.95,3.24,4.8,anger,anticipation,trust,anticipation,anxiety,ennui,joy,ennui,Neutral
schoolteacher,5.14,3.95,5.23,anger,anticipation,joy,anticipation,anxiety,ennui,ennui,ennui,Neutral
schoolwork,4.71,4.09,5.81,anger,anticipation,sadness,anticipation,anger,ennui,ennui,ennui,Neutral
schoolyard,5.41,5.37,5.14,trust,anticipation,anticipation,anticipation,envy,disgust,joy,disgust,Neutral
schooner,4.95,2.29,5.38,anger,sadness,trust,sadness,anxiety,ennui,ennui,ennui,Neutral
science,6.32,5.25,6.74,joy,trust,anticipation,anticipation,joy,joy,ennui,joy,Positive
scientific,5.95,4.22,6.12,anticipation,anticipation,trust,trust,ennui,ennui,ennui,ennui,Neutral
scientist,5.83,4.14,6.68,anticipation,trust,trust,anticipation,ennui,ennui,ennui,ennui,Neutral
scintillating,6.5,5.1,5.64,joy,anticipation,joy,trust,joy,joy,joy,joy,Positive
scissors,5.03,4.02,6.89,anger,anticipation,sadness,anticipation,anxiety,ennui,ennui,ennui,Neutral
scoff,3.47,3.4,5.7,disgust,disgust,sadness,sadness,anger,ennui,sadness,ennui,Negative
scold,2.77,4.19,4.59,sadness,disgust,disgust,disgust,disgust,disgust,disgust,anxiety,Negative
scone,5.62,4.35,5.48,anticipation,anticipation,joy,anticipation,ennui,ennui,joy,ennui,Neutral
scoop,5.24,3.39,6.11,anger,anticipation,trust,anticipation,anxiety,ennui,ennui,ennui,Neutral
scoot,5.74,4.24,5.13,anticipation,anticipation,joy,anticipation,ennui,ennui,joy,ennui,Neutral
scooter,5.42,3.72,5.35,anger,anticipation,trust,anticipation,anxiety,ennui,joy,ennui,Neutral
scope,5.17,3.48,4.83,anger,anticipation,joy,anticipation,anxiety,ennui,joy,ennui,Neutral
scorch,3.45,4.9,5.59,sadness,disgust,disgust,disgust,disgust,disgust,disgust,disgust,Negative
scorching,3.54,4.98,4.34,sadness,disgust,disgust,disgust,disgust,disgust,disgust,disgust,Negative
score,6.5,6.35,7.32,trust,joy,anticipation,surprise,envy,joy,ennui,joy,Positive
scoreboard,5.4,4.59,5.4,anticipation,anticipation,anticipation,anticipation,ennui,ennui,ennui,ennui,Neutral
scorer,5.42,3.64,6.41,anger,anticipation,trust,anticipation,anxiety,ennui,ennui,ennui,Neutral
scorn,3.07,4.53,4.05,sadness,disgust,disgust,disgust,disgust,disgust,disgust,disgust,Negative
scornful,2.5,4.71,5.04,sadness,disgust,anger,disgust,disgust,disgust,anger,anxiety,Negative
scorpion,3.68,6.45,4.67,surprise,anger,fear,fear,embarrassment,envy,anxiety,envy,Negative
scotch,5.89,4.2,5.32,anticipation,anticipation,joy,anticipation,ennui,ennui,joy,ennui,Neutral
scoundrel,3.25,6.26,4.88,surprise,anger,anger,fear,sadness,envy,envy,fear,Negative
scour,4.89,4.09,5.32,anger,anticipation,anticipation,anticipation,anxiety,ennui,ennui,ennui,Neutral
scourge,4.13,4.91,4.25,sadness,disgust,anticipation,disgust,disgust,disgust,disgust,disgust,Neutral
scout,6.0,4.52,5.32,anticipation,anticipation,joy,anticipation,ennui,ennui,joy,ennui,Neutral
scowl,3.24,4.56,4.74,sadness,disgust,disgust,disgust,disgust,disgust,disgust,disgust,Negative
scrabble,6.14,3.52,6.56,anticipation,trust,trust,trust,ennui,ennui,ennui,ennui,Positive
scram,3.57,3.65,4.5,disgust,disgust,anticipation,disgust,anger,ennui,sadness,ennui,Negative
scramble,5.21,4.85,5.0,anticipation,anticipation,anticipation,anticipation,ennui,disgust,joy,disgust,Neutral
scrambled,5.2,3.79,4.35,anger,anticipation,joy,anticipation,anxiety,ennui,joy,ennui,Neutral
scrambler,4.86,3.44,5.21,anger,anticipation,trust,anticipation,anxiety,ennui,ennui,ennui,Neutral
scrap,4.71,3.43,5.18,anger,anticipation,trust,anticipation,anger,ennui,ennui,ennui,Neutral
scrapbook,5.71,3.9,6.91,anticipation,trust,trust,anticipation,ennui,ennui,ennui,ennui,Neutral
scrape,3.74,4.5,4.41,sadness,disgust,anticipation,disgust,disgust,disgust,disgust,disgust,Negative
scrappy,4.0,4.78,4.78,sadness,disgust,anticipation,disgust,disgust,disgust,disgust,disgust,Neutral
scratch,4.95,4.35,4.5,anger,anticipation,anticipation,anticipation,anxiety,ennui,joy,ennui,Neutral
scratchy,3.65,4.82,4.58,sadness,disgust,disgust,disgust,disgust,disgust,disgust,disgust,Negative
scrawny,3.89,4.26,3.61,disgust,disgust,anticipation,disgust,disgust,ennui,disgust,disgust,Negative
scream,3.02,6.74,4.51,surprise,anger,fear,fear,embarrassment,envy,anxiety,envy,Negative
screamer,3.68,6.52,4.96,surprise,anger,disgust,fear,embarrassment,envy,anxiety,envy,Negative
screech,3.5,6.05,4.88,surprise,anger,disgust,fear,sadness,envy,anxiety,fear,Negative
screen,5.55,4.09,5.63,anticipation,anticipation,trust,anticipation,ennui,ennui,ennui,ennui,Neutral
screening,4.77,4.14,6.2,anger,anticipation,sadness,anticipation,anger,ennui,ennui,ennui,Neutral
screenplay,5.65,4.09,6.0,anticipation,anticipation,trust,anticipation,ennui,ennui,ennui,ennui,Neutral
screenwriter,6.21,3.64,5.59,anticipation,trust,trust,trust,ennui,ennui,joy,ennui,Positive
screw,5.24,5.4,5.16,trust,anticipation,anticipation,anticipation,envy,disgust,ennui,disgust,Neutral
screwball,4.57,4.05,4.58,disgust,disgust,anticipation,anticipation,anger,ennui,ennui,ennui,Neutral
screwdriver,5.76,3.8,6.09,anticipation,anticipation,trust,trust,ennui,ennui,ennui,ennui,Neutral
screwy,3.86,4.19,4.84,disgust,disgust,anticipation,disgust,disgust,disgust,sadness,ennui,Negative
scribble,5.21,3.76,5.6,anger,anticipation,trust,anticipation,anxiety,ennui,ennui,ennui,Neutral
scrimmage,4.91,5.63,4.75,fear,anticipation,anticipation,anticipation,fear,disgust,disgust,disgust,Neutral
script,5.42,3.65,4.67,anger,anticipation,joy,anticipation,anxiety,ennui,joy,ennui,Neutral
scripture,5.47,2.89,5.15,anger,anticipation,trust,trust,anxiety,ennui,joy,ennui,Neutral
scroll,5.32,3.86,5.82,anger,anticipation,trust,anticipation,anxiety,ennui,ennui,ennui,Neutral
scrotum,4.8,4.62,5.24,disgust,anticipation,anticipation,anticipation,anger,disgust,ennui,ennui,Neutral
scrounge,3.67,4.05,4.43,disgust,disgust,anticipation,disgust,disgust,ennui,disgust,ennui,Negative
scrounger,3.65,5.75,5.15,surprise,disgust,disgust,fear,sadness,disgust,disgust,fear,Negative
scrub,4.53,3.95,5.17,disgust,disgust,anticipation,disgust,anger,ennui,ennui,ennui,Neutral
scruffy,4.42,4.38,5.18,disgust,disgust,anticipation,disgust,anger,ennui,ennui,ennui,Neutral
